SMILES_ID,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,DS10,DS11,DS12,DS13,DS14,DS15,DS16,DS17,DS18,DS19,DS20,DS21,DS22,DS23,DS24,DS25,DS26,DS27,DS28,DS29,DS30,DS31,DS32,DS33,DS34,DS35,DS36,DS37,DS38,DS39,DS40,DS41,DS42,DS43,DS44,DS45,DS46,DS47,DS48,DS49,DS50,DS51,DS52,DS53,DS54,DS55,DS56,DS57,DS58,DS59,DS60,DS61,DS62,DS63,DS64,DS65,DS66,DS67,DS68,DS69,DS70,DS71,DS72,DS73,DS74,DS75,DS76,DS77,DS78,DS79,DS80,DS81,DS82,DS83,DS84,DS85,DS86,DS87,DS88,DS89,DS90,DS91,DS92,DS93,DS94,DS95,DS96,DS97,DS98,DS99,DS100,DS101,DS102,DS103,DS104,DS105,DS106,DS107,DS108,DS109,DS110,DS111,DS112,DS113,DS114,DS115,DS116,DS117,DS118,DS119,DS120,DS121,DS122,DS123,DS124,DS125,DS126,DS127,DS128,DS129,DS130,DS131,DS132,DS133,DS134,DS135,DS136,DS137,DS138,DS139,DS140,DS141,DS142,DS143,DS144,DS145,DS146,DS147,DS148,DS149,DS150,DS151,DS152,DS153,DS154,DS155,DS156,DS157,DS158,DS159,DS160,DS161,DS162,DS163,DS164,DS165,DS166,DS167,DS168,DS169,DS170,DS171,DS172,DS173,DS174,DS175,DS176,DS177,DS178,DS179,DS180,DS181,DS182,DS183,DS184,DS185,DS186,DS187,DS188,DS189,DS190,DS191,DS192,DS193,DS194,DS195,DS196,DS197,DS198,DS199
691,12.00867903,-3.233808728,12.00867903,0.195716884,0.81699517,314.362,300.25,314.0612799,112,0,0.339009447,-0.457146391,0.457146391,0.339009447,0.909090909,1.545454545,2.136363636,2.091166386,847.2917681,15.74227621,11.94450066,12.76099724,10.46534506,6.728233392,8.61964493,5.09225433,7.107989904,3.546896082,4.675366309,2.433140006,3.063610518,-2.4,126558.9141,14.53364198,5.421295495,2.672450352,128.5182394,4.736862954,6.606881965,9.837253136,0,0,5.969305288,0,13.21233417,0,0,42.46456948,23.25963712,11.82887371,10.46858801,17.94919712,26.95276748,0,0,0,4.895483476,12.86265115,65.7242066,0,0,0,0,0,0,27.24975342,19.36865327,0,11.12690298,59.49278709,0,11.14620906,0,60.44,9.837253136,13.21233417,0,17.47167073,5.57310453,16.70000751,6.255769184,24.26546827,30.33183534,0,4.736862954,28.17819168,0,12.26178361,0,2.896527109,-0.353342978,15.80604507,1.165554007,0.195716884,-3.233808728,0.117647059,22,0,4,0,1,1,2,0,2,4,0,5,3,0,0,0,3,2.5577,83.7668,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692,11.473817,0.126317135,11.473817,0.126317135,0.817331595,260.381,236.189,260.1888634,104,0,0.228393796,-0.325523295,0.325523295,0.228393796,1.157894737,1.894736842,2.578947368,1.99775046,436.3751155,13.66492594,12.03726016,12.03726016,9.240713403,7.371698113,7.371698113,5.259844173,5.259844173,3.661499482,3.661499482,2.796126821,2.796126821,-1.35,26833.6682,14.0674543,6.711337426,3.567319916,115.5462111,10.21669833,0,0,5.907179729,0,0,4.794537184,0,0,0,25.98020854,49.54524773,12.23214268,6.420821623,4.794537184,11.594566,0,4.899909731,0,39.53076089,24.95105782,29.32600419,0,0,5.316788604,5.687386275,0,0,30.44135868,17.63618043,0,37.81602063,18.19910121,0,0,0,32.34,0,4.794537184,0,5.907179729,6.420821623,18.6529643,37.05805904,0,12.13273414,30.1305398,0,0,0,13.99127212,2.923182477,3.549570473,0.126317135,6.206865709,3.991143025,7.878315731,0,0.5625,19,1,3,0,1,1,1,0,1,2,1,3,7,0,0,0,2,2.8457,79.5017,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,11.38065121,-0.455631134,11.38065121,0.2274447,0.546845638,348.443,320.219,348.2049074,138,0,0.302635209,-0.493519413,0.493519413,0.302635209,1.2,2,2.76,1.626394659,556.1100036,17.90756663,14.96067565,14.96067565,12.13103029,8.974557525,8.974557525,6.31643781,6.31643781,4.071849328,4.071849328,2.817546045,2.817546045,-2.08,418209.0498,19.24745719,10.71619806,8.026007568,149.02965,14.79051451,5.749511833,6.606881965,0,5.907179729,5.969305288,14.4889841,0,0,0,18.55355576,50.04816331,20.01325001,6.606881965,19.06280028,11.87648502,0,10.21669833,0,39.1517801,32.84803315,29.82891977,0,5.749511833,10.05365156,0,5.749511833,0,49.62442789,20.87069373,0,38.17047518,24.26546827,0,0,0,67.87,5.969305288,9.589074368,0,12.51406169,19.57245999,12.29426824,44.83916637,0,12.13273414,27.08629543,4.736862954,10.37995871,0,24.47742328,2.687020915,1.272300292,0.113329862,8.207409798,4.622981035,5.40624277,0,0.578947368,25,1,6,0,1,1,1,0,1,5,1,6,9,0,1,1,2,2.1207,95.3247,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
694,10.26175926,-1.11287037,10.26175926,0.06712963,0.610258506,138.122,132.074,138.0316941,52,0,0.338969087,-0.507052891,0.507052891,0.338969087,1.3,1.9,2.3,3.152941447,254.7830614,7.560477932,5.112076558,5.112076558,4.715214055,2.72868801,2.72868801,1.822301623,1.822301623,1.134458362,1.134458362,0.654489245,0.654489245,-1.51,182.2382193,6.60778563,2.389632707,1.074893623,57.54633484,10.21305479,11.31296332,0,0,0,5.969305288,0,4.794537184,0,0,12.13273414,12.13273414,0,0,15.00759197,5.969305288,0,0,0,0,0,29.82891977,0,5.749511833,0,0,5.749511833,0,16.18236008,0,0,10.35798868,24.26546827,0,0,0,57.53,5.969305288,4.794537184,0,11.31296332,0,0,12.13273414,12.13273414,0,0,10.21305479,0,0,10.26175926,17.30574074,-0.06712963,-1.311944444,5.811574074,0,0,0,0,10,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.0904,35.0661,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,10.21518464,-0.64704553,10.21518464,0.053308416,0.310320385,415.574,378.278,415.2722587,166,0,0.120607185,-0.507583729,0.507583729,0.120607185,0.866666667,1.6,2.366666667,1.385133762,692.8029085,21.44310053,17.93132287,17.93132287,14.7027086,11.13523818,11.13523818,7.735476863,7.735476863,5.235536326,5.235536326,3.383643285,3.383643285,-1.92,5469292.084,24.35037305,14.9673414,9.720794934,180.2788535,25.37323374,5.749511833,0,0,0,0,0,0,0,0,49.23984566,61.90850164,25.32197183,12.71084835,20.05644514,0,0,5.316788604,0,57.65659971,26.30327674,65.22129102,0,5.749511833,5.316788604,0,5.749511833,0,41.62285893,17.76456654,0,61.3192506,48.53093655,0,0,0,81.95,6.103966388,15.31958218,0,12.3563938,17.67165939,58.28345007,18.05064018,12.13273414,0,35.64862395,4.736862954,5.722726444,0,0,32.25581292,2.534105736,0.053308416,15.42337201,7.238491744,2.77218273,0,0.52,30,4,5,0,0,0,2,0,2,5,4,5,16,0,0,0,2,4.1074,120.5261,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
696,13.94755903,-1.843436591,13.94755903,0.044318586,0.057687902,718.62,688.38,718.1533849,270,0,0.34488383,-0.504259893,0.504259893,0.34488383,0.634615385,1.134615385,1.653846154,1.473397182,2087.049611,37.85227771,26.61182853,26.61182853,24.62000905,15.23421817,15.23421817,11.59623679,11.59623679,8.038059481,8.038059481,5.488711447,5.488711447,-7.1,1.85911E+11,36.18742352,14.79415716,7.858143485,292.4213848,60.16933541,12.02187243,45.99609467,12.20793278,0,23.87722115,4.794537184,14.38361155,0,0,24.26546827,70.79439555,24.48111484,0,79.34748415,29.95324126,0,0,0,37.07144846,0,100.6233153,0,45.99609467,4.736862954,0,45.99609467,0,82.04390048,41.49351789,0,39.83912989,72.80605786,0,6.076020107,0,278.04,94.77443082,65.13689529,0,39.98759091,0,54.61660969,24.26546827,0,0,0,14.21058886,16.48482242,0,50.86552419,89.10020468,0.444534175,-10.84498554,12.96218643,-3.845619694,0,0,0.166666667,52,9,16,0,1,1,4,0,4,14,9,16,12,0,0,0,5,3.3345,175.0052,2,0,0,0,0,0,0,7,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,11.77569444,-1.094583333,11.77569444,0.087407407,0.679142722,212.249,196.121,212.1160924,84,0,0.327632162,-0.276813532,0.327632162,0.276813532,1.133333333,1.6,1.933333333,3.10533482,291.7893617,11.6378282,9.216308703,9.216308703,6.984434886,5.154413083,5.154413083,3.871574357,3.871574357,3.275800142,3.275800142,2.029272031,2.029272031,-1.39,1757.286446,11.68347539,4.001506646,1.619082727,88.60218957,0,5.414990469,0,11.81435946,0,6.031114512,20.22265158,4.794537184,0,0,27.19203322,12.33872767,0,0,14.38361155,17.84547397,0,10.63357721,11.33289652,33.61285484,0,0,0,0,10.63357721,4.794537184,0,0,17.84547397,9.589074368,11.33289652,33.61285484,0,0,0,0,75.27,23.26046444,14.38361155,0,5.917906046,12.84164325,0,0,6.9237372,13.8474744,10.63357721,0,0,0,34.4860256,4.313888889,-1.094583333,-1.04462963,-0.724649943,1.106968065,5.540313681,0,0.7,15,2,5,0,1,1,0,0,0,3,2,5,3,0,1,1,1,0.7949,53.8604,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,13.42846866,-0.234015599,13.42846866,0.055895807,0.628122202,440.95,414.742,440.1779174,162,0,0.317064016,-0.336206159,0.336206159,0.317064016,1.032258065,1.806451613,2.516129032,1.336914377,1088.902406,21.37166824,17.3588247,18.11475364,15.08052004,10.89904805,11.27701252,8.427223218,8.863658998,6.560831926,6.795929028,4.82255398,4.994657004,-2.57,21749923.01,20.33923328,8.517534171,4.143474662,185.9269059,19.68370771,5.817220841,0,0,0,6.031114512,0,9.184952232,0,0,11.60093989,79.87708307,48.472113,5.516700718,9.184952232,28.53497933,0,19.68370771,0,18.75954929,39.26853844,65.0647187,0,5.687386275,5.316788604,9.184952232,0,11.60093989,59.66657206,0,5.817220841,24.32300078,48.66141305,5.022633314,16.59031121,0,40.51,0,9.184952232,0,11.84833535,5.917906046,68.33690199,23.08240984,0,35.23174507,20.98064155,11.60093989,15.56616204,6.33967473,16.08222669,4.759887595,3.342756898,0.218762468,12.66348629,4.338898801,5.299255604,0,0.375,31,1,5,0,2,2,2,1,3,3,1,7,5,0,2,2,5,4.6276,121.6297,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,12.86586534,-0.601027192,12.86586534,0.094948612,0.639062275,418.574,380.27,418.2719243,168,0,0.31128691,-0.462187767,0.462187767,0.31128691,1.266666667,2,2.666666667,1.761277111,706.3275441,22.05167728,19.09635014,19.09635014,14.10139263,11.58877753,11.58877753,10.25158977,10.25158977,7.347585099,7.347585099,5.079221881,5.079221881,-1.62,3230269.854,23.05174144,9.252392398,5.1610366,180.4455307,14.5802533,12.20793278,0,0,0,11.93861058,9.589074368,0,0,0,38.99927192,62.85758356,12.33872767,17.93977848,24.16932767,11.93861058,0,0,29.08661465,91.4555149,0,23.80116485,0,0,0,0,0,0,35.35703713,19.06280028,29.08661465,73.14361574,23.80116485,0,0,0,72.83,11.51895686,14.69560176,0,36.48527102,24.17453976,25.68328649,5.57310453,0,20.7712116,32.07553472,9.473725908,11.62223202,0,24.56508669,9.917686908,0.784661375,0.775869753,0,9.612790676,10.30500592,0,0.76,30,1,5,2,1,3,0,0,0,5,1,5,6,0,1,1,3,4.5856,115.4548,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,14.36141029,-2.4280639,14.36141029,0.019310587,0.15551124,914.187,834.555,913.5551416,366,0,0.328662805,-0.460091562,0.460091562,0.328662805,0.846153846,1.569230769,2.246153846,1.701997863,1755.50057,48.17226867,40.61073083,40.61073083,30.74958332,23.92402024,23.92402024,19.59072187,19.59072187,14.4789912,14.4789912,10.11653677,10.11653677,-3.37,4.79832E+13,54.23741623,25.12545058,14.32242976,386.7224916,43.90380668,30.13698494,5.783244946,5.787111153,11.69042468,5.969305288,19.17814874,4.794537184,0,0,71.07480664,106.9556178,58.46951041,24.41586555,62.97658287,29.22621986,0,4.899909731,35.50743628,180.0727366,27.87414903,47.6023297,0,0,0,0,0,0,131.8765775,47.65700069,35.50743628,125.5160199,47.6023297,0,0,0,195.43,83.86619841,39.2922681,0,54.81057407,63.36049914,11.99392615,12.00970727,41.06682679,58.07504933,0,23.68431477,29.36228588,0,71.77161135,33.83832848,1.266413957,-7.959310504,-1.139630504,11.18354121,12.73989316,4.520200306,0.745098039,65,3,14,1,3,4,0,0,0,13,3,14,6,1,2,3,4,6.1806,245.1374,0,3,2,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,12.22099962,-2.227483584,12.22099962,0.002197027,0.360820282,332.353,308.161,332.1583511,132,0,0.279549044,-0.389658085,0.389658085,0.279549044,1.086956522,1.739130435,2.347826087,1.923376267,478.0421351,16.93879311,13.30054288,13.30054288,10.82875291,7.781941524,7.781941524,6.395635689,6.395635689,4.929082929,4.929082929,3.683480906,3.683480906,-0.65,129772.7858,17.1820649,6.011681588,2.517514481,133.4505885,40.16374825,18.31189916,5.783244946,6.290026729,5.787111153,0,4.794537184,0,0,0,0,21.01908117,6.420821623,24.29161443,34.32470823,5.783244946,0,10.63357721,0,68.0252103,14.09534397,0,0,0,10.63357721,0,0,0,89.87882258,19.00512605,0,13.34455882,0,0,0,0,129.51,60.46389643,20.11411937,0,6.420821623,0,0,0,21.01908117,0,10.63357721,14.21058886,16.82206987,0,12.22099962,37.23964548,0,-2.760564466,-1.293348687,-5.579795236,1.695225288,3.239101461,0.928571429,23,5,9,1,2,3,0,0,0,9,5,9,2,1,2,3,3,-2.9256,76.3638,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,13.31238264,-1.461455583,13.31238264,0.004839021,0.22257453,841.093,764.485,840.5347405,340,0,0.185462147,-0.389854369,0.389854369,0.185462147,0.847457627,1.542372881,2.152542373,1.661970697,1363.52647,43.76649128,37.29342663,37.29342663,27.76820285,21.60914422,21.60914422,18.3563959,18.3563959,12.7535933,12.7535933,9.438421335,9.438421335,-1.7,2.11315E+12,49.95014892,22.59072506,13.40039886,351.8436944,68.1785069,36.48527102,18.87008019,0,0,0,4.794537184,0,0,0,38.15155483,99.32264136,38.83492486,48.26668997,63.17322462,12.06940547,0,9.799819462,17.75371814,190.5034727,35.30048547,24.30408043,0,0,0,0,0,0,175.1902965,42.74711504,17.75371814,92.90899618,24.30408043,0,0,0,186.15,91.36657536,30.01518395,0,55.44815075,19.26246487,12.70698215,14.03353474,32.8427281,52.24689879,11.82364693,33.15804068,44.5530413,0,29.78343949,45.18176249,-1.461455583,-0.872349857,-0.433692587,0.484005466,11.06273281,9.119183133,0.863636364,59,4,15,1,3,4,0,0,0,15,4,15,11,0,3,3,4,2.9887,220.1202,0,4,3,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,12.13363299,-0.224491869,12.13363299,0.024025088,0.60607115,402.556,372.316,402.1864804,152,0,0.305997578,-0.45873473,0.45873473,0.305997578,1.107142857,1.892857143,2.607142857,1.51586723,772.5640128,19.6814338,16.8693041,17.68580068,13.32195286,10.95279451,11.83244732,10.01442586,11.43054194,8.856141274,9.971754356,7.709805252,8.947689656,-1.1,3230589.623,18.89882699,6.4490741,2.67633265,170.7704403,4.736862954,5.601050811,10.89852188,0,0,5.969305288,14.38361155,0,0,0,24.25872668,74.19048008,30.93322452,0,19.12047451,28.62971211,0,0,29.08661465,82.48585785,0,11.64912464,0,0,0,0,0,11.76188495,27.71881601,19.12047451,29.08661465,71.63486901,11.64912464,0,0,0,60.44,0,14.38361155,0,33.13380647,36.51326743,44.94575136,17.33498948,6.9237372,6.076020107,6.9237372,4.736862954,5.952459254,1.498407633,36.14691655,0.435181905,1.165943641,2.243215917,0,10.1815726,4.042969161,0,0.782608696,28,0,4,4,1,5,0,0,0,5,0,5,1,3,1,4,5,4.4622,107.593,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
704,11.42637275,-0.34536793,11.42637275,0.083681737,0.451587161,290.404,260.164,290.2194603,118,0,0.30608804,-0.459658889,0.459658889,0.30608804,0.7,1,1.25,3.661659205,284.116043,15.81155479,13.77006104,13.77006104,8.994800481,6.916690736,6.916690736,6.968802126,6.968802126,2.583562683,2.583562683,1.215142264,1.215142264,-1.14,8830.467133,18.86,8.214749914,13.29538834,121.9732435,18.43978762,26.30327674,0,0,0,11.93861058,9.589074368,0,0,0,0,0,0,55.12767514,28.02886199,11.93861058,0,0,0,12.84164325,68.58930864,0,0,0,0,0,0,0,89.49398093,19.06280028,0,12.84164325,0,0,0,0,52.6,0,9.589074368,0,24.78025382,13.21376393,22.05557453,0,0,42.2860319,0,9.473725908,11.59648148,0,22.8527455,0,0,-0.690735859,0,0.167363473,2.247165701,12.16031304,0.857142857,20,0,6,0,0,0,0,0,0,4,0,6,9,0,0,0,0,0.2654,76.9508,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
705,11.3811319,-3.731388889,11.3811319,0.015648148,0.682817431,214.246,204.166,214.0412132,76,0,0.26353569,-0.398727717,0.398727717,0.26353569,1.285714286,1.785714286,2.214285714,3.047486126,436.1591255,10.76758471,7.519744508,8.336241089,6.415520785,3.805748109,5.288911356,2.730720672,4.413122913,1.468494028,2.917448213,0.895124079,1.885799746,-1.56,944.9864166,10.52038585,3.666951689,2.461795458,81.97333822,5.733667477,0,0,5.907179729,10.02329115,0,4.794537184,13.13989185,0,0,0,24.26546827,12.61112347,4.895483476,13.21233417,21.61785716,0,4.722094864,0,11.81922068,5.733667477,24.26546827,0,0,10.45576234,5.687386275,0,0,14.32497671,14.81782834,0,6.9237372,29.16095175,0,0,0,89.26,15.93047088,13.21233417,0,4.895483476,5.687386275,6.9237372,24.26546827,0,4.722094864,0,5.733667477,24.60961451,0,10.60030848,0,5.85364166,-0.623310185,5.574020219,0,1.133780864,-3.731388889,0.125,14,3,5,0,0,0,1,0,1,4,2,6,2,0,0,0,1,0.0936,51.8569,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
706,11.94511432,-3.694081633,11.94511432,0.091157407,0.832688017,284.728,275.656,284.0134742,94,0,0.262595555,-0.398727717,0.398727717,0.262595555,1.055555556,1.722222222,2.277777778,2.267141922,640.5828266,13.17336211,9.03858842,10.61101395,8.471163678,4.848503398,6.709631119,3.415832014,5.485482996,2.061332846,3.633548827,1.214002891,2.311228263,-1.86,10744.29936,12.59312881,4.78954378,2.87515356,108.8500419,5.733667477,0,10.97097259,0,10.02329115,0,4.722094864,8.417796984,0,10.19736362,11.60093989,36.39820241,5.687386275,4.895483476,8.417796984,33.1294801,0,10.19736362,0,4.895483476,10.45576234,41.55131223,0,0,10.45576234,11.50524905,0,11.60093989,18.6151606,10.02329115,0,0,41.29368589,5.153109817,0,0,97.97,10.02329115,8.417796984,0,15.86645607,5.687386275,0,36.39820241,0,0,14.91945848,17.33460737,26.17060406,5.552598125,0.091157407,7.334751852,5.973258366,0.093726852,8.672429418,0,0,-3.694081633,0,18,3,6,0,0,0,1,1,2,5,2,8,3,0,0,0,2,1.513,68.7049,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
707,12.21816799,-3.786995465,12.21816799,0.009855442,0.787087879,310.335,296.223,310.0735759,112,0,0.320948686,-0.480774865,0.480774865,0.320948686,1.095238095,1.761904762,2.333333333,2.336306155,709.172688,15.45781916,11.39977026,12.21626684,9.941020133,5.798146295,7.281309543,3.956779374,5.639181616,2.503172387,3.873807316,1.495526259,2.487664006,-2.55,45765.69402,14.85073751,5.833949889,3.509731927,121.5352967,15.20739338,0,5.817862778,5.879988336,10.02329115,6.01046484,4.722094864,8.417796984,9.967957042,0,0,24.26546827,11.75375334,19.11507856,17.89152289,21.52854021,0,9.967957042,0,4.895483476,24.67535742,30.33183534,0,11.89045318,19.92948825,11.50524905,11.89045318,0,32.60534911,10.02329115,0,0,35.22731882,0,0,0,116.43,10.02329115,8.417796984,0,22.60379943,5.687386275,0,44.55143042,0,0,14.69005191,15.20739338,36.5906027,0,7.840806934,0,6.000988105,0.215167706,7.118545288,0,0,-1.016110728,0.166666667,21,3,8,0,0,0,1,1,2,7,2,9,5,0,0,0,2,0.8768,76.7989,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
708,12.27195153,-3.819053288,12.27195153,0.012800926,0.787087879,310.335,296.223,310.0735759,112,0,0.262654218,-0.488560361,0.488560361,0.262654218,1.095238095,1.761904762,2.333333333,2.389997545,731.422688,15.45781916,11.39977026,12.21626684,9.974693638,5.78998021,7.273143457,3.939335195,5.621737437,2.590056262,3.944902134,1.592848506,2.605033231,-2.55,47849.09681,14.85073751,5.833949889,3.135142847,121.5352967,15.20739338,6.327320075,5.817862778,5.749511833,15.90327949,0,4.722094864,13.40177551,4.983978521,0,0,24.26546827,5.687386275,19.11507856,17.89152289,21.52854021,0,9.967957042,0,4.895483476,24.67535742,30.59278835,0,11.62950017,19.92948825,11.50524905,11.62950017,0,32.60534911,10.02329115,0,0,35.48827182,0,0,0,116.43,10.02329115,8.417796984,0,22.34284642,5.687386275,0,44.81238343,0,0,14.69005191,15.20739338,36.92410242,0,7.740794179,0,6.001491986,0.210834383,5.767700932,1.168837449,0,-1.06376135,0.166666667,21,3,8,0,0,0,1,1,2,7,2,9,5,0,0,0,2,0.8768,76.7989,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
709,11.99742772,-3.622618103,11.99742772,0.143470805,0.828696648,284.366,272.27,284.0401676,96,0,0.263206344,-0.398727717,0.398727717,0.263206344,1.277777778,1.944444444,2.5,2.236580602,634.1522203,13.17336211,9.62127848,11.25427164,8.50916848,5.217746021,7.51740585,3.529041025,6.273515063,2.181374201,4.64843961,1.25857293,3.16813841,-1.67,13803.87991,12.7783085,4.906413606,2.767971847,108.9170231,5.733667477,5.007623697,0,5.13155848,10.02329115,0,4.722094864,8.417796984,0,10.19736362,18.26052308,30.6862899,5.687386275,4.895483476,8.417796984,32.17902179,0,10.19736362,0,18.2400423,10.45576234,29.27309197,0,0,10.45576234,10.81894475,0,11.33678588,18.6151606,16.44411278,0,11.9313609,29.16095175,0,0,0,97.97,10.02329115,8.417796984,0,10.02704196,5.687386275,11.42844532,35.60225415,0,6.9237372,14.91945848,5.733667477,26.37989135,1.220371919,0.143470805,8.666725771,6.020520476,0,5.955496189,0.723477008,1.929331257,-3.622618103,0.2,18,3,6,0,0,0,1,1,2,6,2,8,4,0,0,0,2,1.4835,70.9499,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
